business_id,labels
2s2ha,2 3 4 5 6 7 8 
2s9i5,2 3 4 5 6 7 8 
2sf9c,2 3 4 5 6 7 8 
2smnw,1 2 3 4 6 7 9 
2sp1s,2 3 5 6 7 8 
2sq9e,3 4 5 6 7 8 
2sr8w,2 3 4 5 6 7 8 
2srhx,2 3 5 6 7 9 
2t06z,2 3 4 6 7 
2t86y,2 3 6 7 9 
2t9m4,2 3 4 5 6 7 8 
2tse9,2 3 5 6 7 9 
2tso7,2 3 6 7 
2u6qe,2 3 4 5 6 7 8 
2u8ew,2 3 4 5 6 7 8 
2u9ky,2 3 4 5 6 7 8 
2ufja,2 3 4 5 6 7 8 
2uj1k,3 4 5 6 7 8 
2uo1d,2 6 7 9 
2ut5c,2 3 4 5 6 7 8 
2uzp8,2 3 4 5 6 7 8 
2vtfz,2 3 4 5 6 7 
2vxcc,4 5 7 8 9 
2w0il,2 3 6 7 8 
2w3s8,2 3 4 5 6 7 8 
2w9fc,2 3 4 5 6 7 8 9 
2w9im,1 2 3 4 6 7 9 
2wa83,2 3 6 7 9 
2wbil,2 3 6 7 
2wcdy,2 3 4 5 6 7 8 
2wd4x,3 4 5 6 7 8 
2xcg2,2 3 4 5 6 7 8 
2xddl,2 3 4 5 6 7 8 
2xl0h,1 2 3 6 9 
2xu0t,2 3 4 5 6 7 8 
2xw52,2 3 4 5 6 7 8 
2y2rp,2 3 5 7 9 
2yauf,2 3 6 7 9 
2ybxd,2 3 4 5 6 7 8 
2yeud,2 3 6 7 9 
2yfj8,4 5 7 8 9 
2yjze,3 4 5 6 7 8 
2ykgp,2 3 4 5 6 7 8 
2ymiz,2 3 4 5 6 7 8 
2ymov,2 3 4 5 6 7 8 
2ywgu,2 3 4 5 6 7 8 
2yzg4,2 3 6 7 
2zb85,2 3 4 5 6 7 8 
2zhhk,2 3 6 7 8 
2zkot,2 3 4 5 6 7 8 
2zup2,2 3 4 6 7 
2zxk3,2 3 4 5 6 7 8 
30a4w,3 4 6 7 9 
30cyu,2 3 4 5 6 7 8 
30mrn,2 3 4 5 6 7 8 
30qm8,2 7 9 
30rgq,2 3 6 7 8 
30sn8,3 4 5 6 7 8 
312zd,2 3 5 6 7 8 
31578,1 2 3
31f52,2 3 5 6 7 9 
31ghu,2 3 4 5 6 7 8 
31gux,3 4 5 6 7 8 
31ikl,2 3 6 7 
31jvz,2 3 5 6 7 
31n0s,2 3 4 5 6 7 8 
31qr1,2 3 6 7 9 
31xwa,3 4 5 6 7 
31y16,2 3 4 6 7 8 
321ey,2 4 6 7 9 
32m06,2 3 4 5 6 7 8 
32my8,3 4 5 6 7 8 
32rak,2 3 6 7 9 
3312z,2 6 7 9 
33cmf,2 3 4 5 6 7 8 
33f85,2 3 4 5 6 7 8 
33p3w,2 3 4 5 6 7 8 
33pkk,2 3 4 5 6 7 8 
344q5,2 3 4 5 6 7 8 
346um,2 3 4 6 7 
34d5s,2 3 4 5 6 7 8 
34hdl,2 3 5 6 7 
34i42,1 2 3 4 6 7 
34kyx,2 3 4 6 7 
34utl,2 3 5 6 7 8 
34vp7,2 3 4 5 6 7 8 
34w54,2 3 5 6 7 9 
350m1,3 4 5 6 7 
352iu,2 3 6 7 9 
357kz,2 3 4 5 6 7 8 
3580p,2 3 4 6 7 
35dol,1 3 4 7 9 
361ze,2 3 4 5 6 7 8 
36btp,2 3 4 5 6 7 8 
36gec,1 2 3 4 6 7 
36rec,2 3 4 6 7 8 
36uyl,2 3 4 6 7 
370k3,2 3 4 5 6 7 8 
374nr,2 3 4 5 6 8 9 
376an,2 3 4 5 6 7 8 
37b21,2 3 4 5 6 7 8 
37biw,2 3 4 5 6 7 8 
37if9,2 3 4 5 6 7 8 
37k5h,2 3 4 5 6 7 8 
380gw,2 3 4 5 6 7 8 
383jc,2 3 4 6 7 8 
3867q,2 3 6 7 9 
388lp,2 3 4 5 6 7 8 
389dd,2 3 4 5 6 7 8 
38b73,2 3 4 5 6 7 8 
38ije,2 3 4 6 7 
38jfw,2 3 6 7 9 
38lwf,2 3 4 5 6 7 8 
394o5,3 4 5 6 7 8 
39aji,2 3 6 7 
39da0,2 3 4 5 6 7 8 
39e4c,2 3 6 7 
39gcr,3 4 5 6 7 8 
39hup,1 2 3 6 7 9 
39ie0,2 3 6 7 9 
39sxz,2 3 4 6 7 9 
3a4wc,2 3 6 7 9 
3abm9,2 3 4 5 6 7 8 
3acri,3 4 5 6 7 
3aebl,2 3 4 5 6 7 
3amll,2 3 4 5 6 7 8 
3aonv,2 3 4 5 6 7 8 
3aq9z,2 3 4 5 6 7 8 
3az75,2 3 4 5 6 7 8 
3b0bd,2 3 4 5 6 7 8 
3b38w,2 3 4 5 6 7 8 
3c1yc,2 3 6 7 9 
3c9si,2 3 4 5 6 7 8 9 
3clst,2 3 4 5 6 7 8 
3cpeo,2 3 4 5 6 7 8 
3d1cw,2 3 6 7 8 9 
3d4ec,2 3 5 6 7 9 
3d4yz,2 3 4 5 6 7 8 
3d5es,2 3 4 5 6 7 8 
3da1b,2 3 4 5 6 7 8 
3dgri,2 3 4 6 7 
3dng5,3 4 5 7 8 9 
3dnyh,2 3 4 5 6 7 8 9 
3dtq0,2 3 6 7 9 
3e3ov,2 3 4 5 6 7 8 
3e7aa,3 4 5 6 7 8 
3eb5l,3 4 5 6 7 8 
3ekst,2 3 4 5 6 7 
3eoj5,2 3 5 6 7 
3exi9,2 3 4 5 6 7 8 
3exv5,2 3 6 7 9 
3ey33,2 3 4 5 6 7 8 
3f459,2 3 4 6 7 
3f89e,3 4 5 6 7 8 
3fkav,2 3 4 5 6 7 8 
3fr95,2 3 5 6 7 8 9 
3fswv,2 6 7 9 
3g3lt,2 3 4 5 6 7 8 
3g63s,2 3 4 5 6 7 8 
3gatb,2 3 4 5 6 7 8 
3gc11,2 3 4 7 8 
3ggkj,2 3 6 7 9 
3gjcv,2 3 4 6 7 8 
3gke3,3 4 5 6 7 
3h1mv,2 9 
3h8zc,3 4 5 6 7 8 
3hcbc,2 3 4 6 7 8 
3hi0o,2 3 5 6 7 8 9 
3hr0u,2 3 6 7 9 
3hss1,2 3 4 5 6 7 8 
3hx0z,2 3 4 5 6 7 8 
3i0lb,2 3 6 7 
3i26e,2 3 4 5 6 7 
3i2or,2 3 4 5 6 7 8 
3i7w0,3 6 7 9 
3iajk,2 3 5 6 7 8 
3iiuk,2 3 4 5 6 7 8 
3imha,3 4 5 6 7 8 
3ipkg,2 3 4 5 6 7 8 
3iqxk,2 3 4 5 6 7 8 
3irvx,2 3 6 7 9 
3ivad,2 4 5 6 7 8 
3iy7g,2 3 4 5 6 7 8 
3iymv,2 3 4 5 6 7 8 
3j75n,2 3 4 5 6 7 8 
3j8ta,2 3 4 5 6 7 8 
3jcil,2 3 4 5 6 7 8 
3jd77,2 3 5 6 7 9 
3jdn8,2 3 4 5 6 7 8 
3jfq7,2 3 4 5 6 7 8 9 
3jhog,3 4 5 6 7 8 
3jhq1,2 3 6 7 
3jj09,1 2 3 6 7 
3jmrd,2 3 4 5 6 7 8 
3k44j,2 3 4 5 6 7 8 
3k73e,3 4 5 6 7 8 
3k8b1,2 3 4 5 6 7 8 
3kklx,2 3 4 5 6 7 8 
3knwe,2 3 4 5 6 7 8 
3kr31,2 3 6 7 9 
3kvyt,1 3 6 7 9 
3kw0t,2 3 4 5 6 7 8 
3kwl4,2 3 4 6 7 8 
3l16a,3 6 7 
3lbq5,2 3 4 6 7 
3lbrj,2 3 6 7 
3lc50,2 3 4 6 7 
3lfzc,2 3 6 7 9 
3lnc9,2 3 4 6 7 
3lq1n,3 4 5 6 7 8 
3lskm,2 3 4 6 7 9 
3m2tp,2 3 4 5 6 7 8 
3mbpn,2 3 6 7 9 
3mc0u,2 3 6 7 9 
3mgm3,2 6 7 9 
3mh6y,2 3 4 5 6 7 8 
3mhez,2 3 4 5 6 7 8 
3mi5u,2 3 6 7 8 9 
3mlkv,2 3 4 5 6 7 8 
3n1bz,2 3 4 5 6 7 8 
3n1vw,3 6 8 
3n3ay,2 3 4 5 6 7 8 
3n3w3,2 3 4 5 
3nkeq,2 3 4 5 6 7 8 9 
3nogw,2 3 4 5 6 7 8 
3npq7,2 3 4 5 6 7 8 
3nw71,3 4 6 7 9 
3o0k1,2 3 4 5 6 7 8 
3odrn,2 3 4 6 7 9 
3oebi,2 3 4 5 6 7 8 
3ohep,2 3 4 5 6 7 8 
3ojhw,2 3 4 5 6 7 8 
3ok9v,2 3 6 7 9 
3omvg,3 4 5 6 7 
3onrh,2 3 4 5 6 7 8 
3oyw2,2 3 6 7 
3p0bb,2 3 4 5 6 7 8 
3p3da,2 3 4 5 6 7 8 
3p5w1,2 3 6 9 
3pdhd,2 3 4 5 6 7 8 
3pjvf,2 3 4 5 6 7 8 
3pmcs,2 3 6 7 9 
3pozb,2 3 5 6 7 8 
3pvg0,2 3 6 7 9 
3q1fz,3 4 6 7 9 
3q1nt,2 3 4 5 6 7 8 9 
3q2xo,2 3 4 5 6 7 8 
3q5h7,2 3 4 5 6 7 8 9 
3q8rd,2 3 4 5 6 7 8 
3qash,1 4 6 7 9 
3qdz1,2 3 4 5 6 7 8 
3qvua,2 3 4 5 6 7 8 
3qw0y,2 3 5 6 7 8 
3r5iq,2 3 4 5 6 7 8 
3rata,2 3 4 5 6 7 8 
3re4h,2 3 4 5 6 7 8 
3rea5,2 3 6 7 9 
3rh85,2 6 7 9 
3rqqs,2 3 4 5 6 7 8 
3ru0h,1 3 4 6 7 9 
3rxt6,2 3 4 5 6 7 8 
3s322,3 4 5 6 7 8 9 
3s33a,2 3 6 7 
3s8ky,2 3 4 5 6 7 8 9 
3s99t,3 4 5 6 7 8 
3scb6,2 3 4 6 7 
3sfye,2 3 4 5 6 7 
3sgoc,3 4 5 6 7 8 
3sh8x,2 3 4 6 7 9 
3sixj,2 3 5 6 7 8 
3sjqz,2 3 6 7 9 
3snbw,3 4 5 6 7 8 9 
3suu4,2 3 4 5 6 7 8 
3t4ux,2 3 4 5 6 7 8 
3ths5,2 3 6 7 8 
3tkii,2 3 4 5 6 7 8 
3tkvc,2 3 4 5 6 7 8 
3tlno,2 3 6 7 
3ttac,2 3 4 5 6 7 8 
3ttkn,2 3 4 5 6 7 8 
3tugl,2 3 4 5 6 7 9 
3tv9h,2 3 4 5 6 7 8 
3ty8o,2 3 4 5 6 7 8 
3u1dr,2 3 6 7 
3u2xp,2 3 4 5 6 7 8 
3u7bv,2 3 4 5 6 7 8 
3uady,2 3 6 7 9 
3ucqw,3 6 7 9 
3uj3x,2 3 4 5 6 7 8 
3uojh,2 3 4 6 7 
3uopw,2 3 4 5 6 7 8 
3us2u,2 3 4 5 6 7 9 
3us9s,2 3 4 6 7 
3uzvp,2 3 4 5 6 7 8 
3v1qr,2 3 5 6 7 8 
3v9x5,2 3 4 5 6 7 8 
3vfiz,2 3 4 5 6 7 8 
3vjyi,2 3 6 7 9 
3vrix,2 3 4 5 6 7 8 
3vuja,2 3 6 7 
3vv8j,2 3 6 7 
3vvch,2 3 6 7 
3w12v,2 3 6 7 8 
3w7go,2 3 4 5 6 7 8 
3wa7e,2 3 6 7 9 
3wla7,2 3 4 5 6 7 8 
3wt35,2 3 6 7 8 
3wzpy,2 3 4 5 6 7 8 
3x2p1,2 3 4 5 6 7 8 
3x5vt,2 3 4 5 6 7 8 
3xiqa,2 3 4 6 7 9 
3xoea,2 3 6 7 
3xsjo,2 3 4 5 6 7 8 
3xxqo,1 2 3 4 6 7 9 
3yksr,2 3 4 6 7 9 
3yowd,2 3 6 7 9 
3yp11,2 3 4 5 6 7 8 
3ytl4,2 3 5 6 7 8 
3ytpf,3 4 6 7 9 
3yuoy,2 3 6 7 8 
3yutj,2 3 4 5 6 7 8 
3yw0r,2 3 6 7 
3yz1o,2 3 5 6 7 8 9 
3z35t,2 3 6 7 9 
3zc30,3 4 5 6 7 8 
3zhv1,2 3 4 5 6 7 8 9 
3zo1q,2 3 4 5 6 7 8 
3zxx3,2 3 6 7 9 
3zyg8,2 3 6 7 9 
4051c,2 4 5 6 8 
405m5,2 6 7 9 
40a5n,3 4 6 7 9 
40b18,2 3 4 5 6 7 
40k83,2 3 4 5 6 7 8 
40m1h,2 3 4 5 6 7 8 
413x5,2 3 4 6 7 9 
4166n,2 3 4 5 6 7 8 
4184t,2 3 4 5 6 7 8 
41ceo,2 3 6 7 9 
41ih3,2 3 4 5 6 7 8 
41mcz,3 4 5 6 7 
41nrc,2 3 4 5 6 7 8 
41op5,2 3 4 5 6 7 8 
41p7x,2 3 6 7 9 
41p7y,2 3 4 6 7 
41r1s,2 3 5 6 7 8 
41rks,2 3 6 7 9 
41u8h,2 3 4 5 6 7 8 9 
41wl9,2 3 6 7 9 
424fd,2 3 4 5 6 7 8 
428qn,2 3 4 5 6 7 8 
42chg,2 4 7 9 
42kip,3 4 5 6 7 8 
435hp,2 3 4 5 6 7 8 
43cgr,2 3 5 6 7 
43iah,2 3 4 5 6 7 8 
43ndv,2 3 4 5 6 7 8 9 
43q1l,2 3 4 5 6 7 8 
43qbi,2 3 5 6 7 
43raw,2 3 4 5 6 7 8 
44040,1 2 3
44a2o,2 3 4 5 6 7 8 
44kri,2 3 6 7 8 
44ob3,2 3 4 5 6 7 8 
44uar,2 3 5 6 7 
44xvi,2 3 5 6 7 8 
44yd1,7 8 
456hu,2 3 4 6 7 
4570i,3 4 6 7 9 
45mki,3 4 5 7 8 9 
45nqg,2 6 7 9 
45p3a,2 3 6 7 9 
45puk,2 3 6 7 9 
45pxp,2 3 4 5 6 7 
45wtd,2 3 4 5 6 7 8 
46158,1 2 3
464if,3 4 5 6 7 8 9 
466bp,2 3 4 5 6 7 8 
4696o,2 3 4 5 6 7 8 9 
46b4l,3 4 6 7 9 
46b7v,2 3 4 5 6 7 8 
46fnw,2 3 4 5 6 7 8 
46gtt,3 4 6 7 9 
46tfq,2 6 7 9 
46vkz,2 3 4 5 6 7 8 
4708h,2 3 4 5 6 7 8 
4720r,2 3 6 7 8 
47po7,2 3 4 5 6 7 
47zm0,2 3 4 5 6 7 8 
48gq7,2 3 4 5 6 7 8 
48myl,2 3 4 5 6 7 8 
48t5s,3 4 5 6 7 8 
49dks,2 3 4 5 6 7 8 
49ftu,2 3 4 5 6 7 8 
49jdr,2 3 4 5 6 7 8 
49mi6,2 3 4 5 6 7 8 
49o0u,4 6 7 9 
49pwu,2 3 6 7 9 
49qfc,2 3 4 5 6 7 8 
49uuw,2 3 4 5 6 7 8 
49xmz,3 4 5 6 7 8 
4a2th,2 3 4 5 6 7 8 9 
4a2wx,2 6 7 9 
4acgy,2 3 4 5 6 7 8 
4aoto,2 3 4 5 6 7 8 
4apr2,2 3 4 6 7 
4arsh,2 3 4 5 6 7 8 
4avli,1 2 3 4 6 7 
4ayif,2 3 6 7 9 
4b11u,2 3 5 6 7 
4b82y,2 3 4 6 7 8 
4bmig,1 2 3 6 7 
4br7l,2 3 6 7 9 
4brvi,2 3 4 5 6 7 8 
4bs31,2 3 6 7 9 
4bva5,2 3 4 5 6 7 8 
4c7r1,2 3 4 5 6 7 8 
4ce0o,2 3 4 6 7 
4cf4i,2 3 4 5 6 7 8 
4cvyx,2 3 5 6 7 8 
4cy0n,2 3 6 7 9 
4d8mm,2 3 6 7 
4ditm,2 3 4 5 6 7 8 
4dnpo,2 3 4 5 6 7 8 
4dskp,2 3 4 6 7 9 
4e77s,2 3 4 5 6 7 8 
4enrl,2 3 4 5 6 7 8 
4eqpg,2 3 6 7 
4f03b,2 3 4 6 7 9 
4f65u,3 4 5 6 7 
4fcgu,2 3 4 5 6 7 8 
4fipv,1 2 3 6 7 9 
4fnou,2 3 6 7 8 
4fnz7,2 3 4 5 6 7 
4fwbf,2 3 6 7 
4fx3y,2 3 4 5 6 7 8 
4g2fo,6 7 9 
4g2mv,2 3 6 7 9 
4gcr6,2 3 4 5 6 7 8 
4gluo,2 3 4 5 6 7 8 
4gq0l,3 6 8 
4gtky,2 3 4 5 6 7 8 
4gtve,2 3 4 5 6 7 8 
4gu69,2 3 4 5 6 7 8 
4gulu,2 3 4 5 6 7 8 
4gzvu,2 3 6 7 
4h002,2 3 6 7 
4h41v,2 3 6 7 
4hbwo,2 3 4 5 6 7 8 
4hg1u,2 3 4 6 7 
4hino,2 3 4 6 7 
4hkpt,2 3 4 5 6 7 8 
4hoyc,3 4 5 6 7 8 9 
4hvfk,2 3 6 7 
4hznd,2 3 4 5 6 7 8 
4ijuf,2 3 6 7 9 
4imdz,2 3 6 7 9 
4imrz,3 6 7 
4io7m,2 3 6 7 
4izxz,2 3 6 7 
4ja8p,4 5 6 7 8 
4jazg,2 3 6 7 9 
4jdn1,2 3 4 5 6 7 8 
4jgxm,2 3 4 5 6 7 8 
4jl87,2 3 6 7 
4jloi,2 3 4 5 6 7 8 
4jnwd,2 3 6 7 
4joan,2 3 5 6 7 8 9 
4jp48,2 3 5 6 7 
4jscm,2 3 4 5 6 7 8 
4jt8m,2 3 6 7 9 
4jvbx,2 3 4 5 6 7 8 
4jwjt,2 3 6 7 
4k1q5,2 3 4 5 6 7 8 
4k5oi,2 3 6 7 
4kbi0,2 6 7 9 
4kddc,2 3 5 6 7 8 
4kj3s,1 3 6 7 
4kkjb,2 3 4 5 6 7 8 
4knil,2 3 4 5 6 7 8 
4koqz,2 3 6 7 9 
4l62v,2 3 6 7 9 
4l81n,2 3 4 5 6 7 8 
4lap8,2 3 4 5 6 7 8 
4lc62,1 2 3 6 
4lq3o,2 3 5 6 7 9 
4lrbf,2 3 4 5 6 7 8 
4lu43,3 4 6 7 9 
4lv8v,2 3 4 6 7 9 
4m642,2 3 6 7 9 
4m6x1,2 3 4 5 6 7 8 
4m778,2 3 6 7 9 
4mazr,2 3 4 6 7 9 
4mci2,2 3 4 5 6 7 8 
4mfo0,2 3 4 5 6 7 8 
4mgrr,2 3 4 6 7 
4myxx,2 3 4 5 6 7 8 
4mzcc,2 3 4 5 6 7 8 
4mzkl,3 4 5 6 7 8 
4nalr,2 3 4 5 6 7 8 
4nbue,2 3 4 5 6 7 8 
4nde0,2 3 6 7 
4nhib,2 3 4 5 6 7 8 9 
4nhqs,2 3 4 5 6 7 
4nmyu,3 4 6 7 9 
4nuci,2 3 4 5 6 7 8 
4nvi2,3 4 7 
4nw4d,3 4 5 6 7 8 
4nwyt,2 3 4 5 6 7 8 9 
4nzwz,2 3 4 5 6 7 8 
4o1yx,2 3 4 5 6 7 8 
4o2co,2 3 4 5 6 7 8 
4o5jr,2 3 4 5 6 7 8 
4om28,2 3 4 6 7 9 
4omeh,2 3 4 6 7 8 
4osgz,2 3 4 5 6 7 8 
4our2,1 2 3 4 6 7 8 9 
4ov5m,2 3 4 5 6 7 8 
4ovqs,1 3 7 9 
4ozkr,2 3 6 7 9 
4p4bz,2 3 4 6 7 
4p8ht,2 3 4 5 6 7 8 
4pe0y,2 3 6 7 9 
4pivf,2 3 4 5 6 7 8 
4pkff,2 3 6 7 
4pmv2,2 3 4 5 6 7 8 
4pwnh,2 3 4 5 6 7 8 
4q1gg,1 2 3 4 6 7 9 
4q512,2 3 4 5 6 7 8 
4q8ed,2 3 4 6 7 
4qa4i,2 3 4 5 6 7 8 
4qoby,2 3 4 5 6 7 8 
4qrem,2 3 4 5 6 7 8 
4qs1d,2 3 4 5 6 7 8 
4qwpb,2 3 6 7 
4qxq5,2 3 4 5 6 7 8 
4qxx1,2 3 4 5 6 7 8 
4r1n1,2 3 4 5 6 7 8 
4r7cf,2 3 4 5 6 7 8 
4r7rt,2 3 4 5 6 7 8 
4rp53,2 3 6 7 8 
4rtli,2 3 4 5 6 7 8 
4rwk8,2 3 4 5 6 7 8 
4rx53,2 3 4 6 7 
4rxzx,3 4 5 6 7 9 
4s1ku,2 3 6 7 
4scs2,4 5 6 7 8 9 
4sfra,2 3 4 5 6 7 8 
4smco,2 3 4 5 6 7 8 
4so8s,4 5 7 8 9 
4spm4,2 3 4 5 6 7 8 
4spv5,2 3 4 5 6 7 8 
4syo7,2 3 4 5 6 7 8 
4sz0s,2 3 4 5 6 7 8 
4t4n2,3 6 7 
4tdbi,2 3 6 7 9 
4teqn,1 2 3 4 6 7 9 
4ti3g,2 3 4 5 6 7 8 
4tm32,2 3 4 5 6 7 8 
4tm5u,3 4 5 6 7 
4tmz4,2 3 4 5 6 7 8 
4trqq,2 3 4 5 6 7 8 
4tvit,2 3 4 6 7 9 
4tyuf,2 3 6 7 9 
4u174,2 3 4 6 7 
4u9uo,2 3 6 7 8 
4udet,2 3 4 5 6 7 8 
4udt2,2 3 4 5 6 7 9 
4uh38,2 3 4 5 6 7 8 
4uj43,2 3 4 5 6 7 8 
4uo0g,2 3 4 5 6 7 8 
4uoyi,2 3 6 7 9 
4urqh,2 3 4 5 6 7 8 
4uyrk,2 3 4 5 6 7 8 
4v0ts,2 3 4 5 6 7 8 
4vhok,2 3 4 5 6 7 8 
4vhyi,2 3 4 6 7 8 
4vkpu,2 3 6 7 9 
4vmy9,2 3 6 7 
4vqr2,2 3 6 7 9 
4vrnv,2 3 4 5 6 7 8 
4vtpw,2 3 4 5 6 7 8 
4vy5t,2 3 6 7 9 
4w5dg,2 3 6 7 9 
4w9e9,3 7 9 
4wby9,2 3 6 7 9 
4wdhu,2 3 6 7 
4whn5,2 3 6 7 8 
4wn33,2 3 4 5 6 7 8 
4woz6,2 3 6 7 
4wqeh,2 3 4 6 7 9 
4wrib,2 3 4 5 6 7 8 
4wt9x,2 3 4 5 6 7 8 
4wtnr,2 4 6 7 9 
4xoit,2 3 6 7 9 
4xtha,2 3 4 6 7 
4y0gz,2 3 6 7 9 
4y4ur,2 3 4 5 6 7 8 
4yipn,2 3 4 5 6 7 8 
4yszy,2 3 6 7 
4z948,3 4 5 6 7 8 
4z9f1,3 4 5 6 7 
4zdez,3 6 7 9 
4zhac,2 3 4 6 7 
4zmmt,2 3 4 5 6 7 8 
4ztgl,2 3 4 5 6 7 8 
4zu5m,2 3 4 5 6 7 8 
502n8,1 2 3 4 6 7 
5051o,2 3 4 5 6 7 8 
506vx,3 4 6 7 
50k4y,3 4 5 6 7 8 
50l9g,3 5 7 9 
50vln,2 3 6 7 8 
50ywf,2 3 4 5 6 7 
5106y,1 2 3 4 6 7 
513u1,2 3 6 7 8 
51dej,4 6 9 
51gea,2 3 4 6 7 8 
51geg,2 3 4 5 6 7 8 
523fd,2 4 5 6 7 8 
524ft,2 3 4 5 6 7 8 
526bq,2 3 4 5 6 7 8 
5297g,3 6 7 
52gqx,3 6 7 9 
52iah,2 3 4 5 6 7 
52je4,3 4 5 6 7 8 9 
52kck,2 3 6 7 
52pjx,9
530l7,2 3 4 5 6 7 8 
53cls,2 3 4 5 6 7 8 
53kmd,2 3 4 5 6 7 8 
53xdp,3 4 5 6 7 8 
53xyc,2 3 4 6 7 8 
53yb2,3 4 5 6 7 8 
53z9l,2 3 4 5 6 7 8 
54133,1 2 3
541aj,2 3 4 6 7 
541rl,2 3 4 5 6 7 8 
545wg,2 3 4 5 6 7 8 
54c7f,2 3 4 6 7 9 
54ivq,3 4 5 6 7 8 
555qz,2 3 4 5 6 7 8 
558xu,6 7 9 
559bx,2 3 4 5 6 7 8 
55bhh,2 3 4 6 7 9 
55hkz,5 6 7 
55m03,2 3 4 5 6 7 8 
55sed,2 3 6 7 
55vef,2 3 4 5 6 7 8 
563p9,2 3 6 7 9 
565cs,2 3 6 7 8 9 
565ej,2 3 6 7 
568b1,2 3 4 5 6 7 8 
56na4,2 3 4 6 7 9 
56ocj,2 3 4 5 6 7 8 
56odm,2 3 4 5 6 7 8 
56vqj,2 3 4 5 6 7 8 
570f3,2 3 4 6 7 9 
572xf,2 3 6 7 9 
577uy,2 3 5 6 7 8 9 
57aq9,2 3 6 7 8 
57fvx,2 3 4 5 6 7 8 
57k1o,2 3 4 5 6 7 8 
57p28,2 3 4 5 6 7 8 
57v2i,2 3 4 5 6 7 8 
57w88,2 3 4 5 6 7 8 
57ycn,3 4 6 7 
57z69,3 4 5 6 7 8 
581a5,2 3 4 5 6 7 8 
581ww,2 3 4 5 6 7 8 
5821a,3 4 5 7 8 9 
587ub,2 3 4 5 6 7 8 
58iv4,2 6 7 9 
58pfr,2 3 4 5 6 7 8 
593ar,2 3 4 5 6 7 8 
594ra,2 3 5 6 7 8 
59bk7,2 3 4 5 6 7 8 
59ly1,2 6 7 9 
59nqt,2 3 4 6 7 
59tfa,2 3 6 7 8 9 
59zf6,2 3 4 6 7 9 
59zzb,2 3 4 5 6 7 8 
5a5za,2 3 4 6 7 9 
5a9q1,2 3 4 5 6 7 8 
5atth,2 3 4 5 6 7 8 
5ayok,2 3 5 6 7 
5aysv,2 3 4 5 6 7 8 
5b0y7,2 3 4 5 6 7 8 
5b5tb,4 5 7 9 
5b6wz,2 3 4 5 6 7 8 
5bcjp,2 3 6 7 9 
5bllw,3 4 6 7 
5brs6,2 3 6 7 
5bvkz,2 3 4 5 6 7 8 
5c1an,2 3 6 7 9 
5c5cu,2 3 5 6 7 9 
5c6k5,2 3 4 5 6 7 8 
5c9x6,2 3 4 5 6 7 8 
5chn5,2 3 4 5 6 7 8 
5cwm8,3 4 5 6 7 8 
5d29c,3 4 5 6 7 8 9 
5d4wv,2 3 5 6 7 9 
5d704,2 3 6 7 9 
5d78t,2 3 4 5 6 7 8 
5dgcc,5 6 7 
5dqcr,2 3 4 5 6 7 8 
5dqqj,2 3 4 5 6 7 8 
5dqta,3 4 5 6 7 8 
5drpv,2 3 6 7 8 
5duvk,2 3 4 5 6 7 8 
5dwi7,2 3 4 5 6 7 8 
5e890,2 3 4 5 6 7 8 
5e91h,3 4 5 6 7 8 
5e99b,2 6 7 
5eaqg,2 3 6 7 8 9 
5ecu6,2 3 6 7 9 
5edqg,2 3 4 5 6 7 8 
5eff4,2 3 4 5 6 7 8 
5em9z,2 3 4 6 7 9 
5esw5,2 3 4 5 6 7 8 
5ewfu,2 3 4 5 6 7 8 
5eyrp,2 3 4 6 7 9 
5ezd2,2 3 4 6 7 9 
5f78a,2 3 4 5 6 7 8 
5f7q5,2 3 4 5 6 7 8 9 
5f7s8,2 3 5 6 7 
5fbcl,3 4 5 6 7 8 
5ffru,3 4 5 6 7 8 9 
5fjer,2 3 4 5 6 7 8 
5fpds,2 3 4 5 6 7 8 
5fsi6,2 3 4 5 6 7 8 
5fubh,2 3 4 5 6 7 8 
5g8sg,2 3 5 6 7 8 
5g90k,2 9 
5gler,2 3 4 5 6 7 8 
5gmq7,2 3 4 6 7 
5goyj,3 4 5 6 7 8 
5gybb,3 5 7 9 
5h2ff,2 3 5 6 7 9 
5h353,2 3 4 5 6 7 
5h9t8,2 3 6 7 8 
5hbs4,2 3 4 5 6 7 8 
5hiat,2 3 4 5 6 7 8 
5hkpy,2 3 4 6 7 
5hm64,2 3 4 5 6 7 8 
5honn,2 3 4 5 6 7 8 
5hrje,2 3 6 7 
5hs8q,2 3 6 7 8 
5htf5,2 3 6 7 9 
5htfm,2 3 6 7 9 
5i1av,2 3 4 5 6 7 8 
5i4hp,2 3 6 7 9 
5i6ry,2 3 4 5 6 7 8 
5i7xd,2 3 4 5 6 7 8 
5i8et,2 3 6 7 
5icfq,2 3 4 5 6 7 8 
5ipd7,3 4 5 6 7 8 
5itcv,2 3 4 5 6 7 8 
5iuy0,2 3 6 7 9 
5ivgd,3 4 6 7 9 
5ixab,1 2 3 6 7 9 
5j1fk,2 3 4 6 7 
5jd86,2 4 5 6 7 8 
5jdqz,3 4 5 6 7 
5jftz,2 3 4 5 6 7 8 
5jmse,2 3 4 6 7 8 
5juda,2 3 4 5 6 7 8 
5jz4q,2 3 4 5 6 7 8 9 
5k07l,2 3 4 5 6 7 8 
5k78l,2 3 4 5 6 7 8 
5kgya,2 3 6 7 9 
